ANIO_ACCIDENTE,MES_ACCIDENTE,CLASE ACCIDENTE,SERVICIO_VEHICULO_ACCIDENTADO,CLASE_VEHICULO_ACCIDENTADO,CANTIDAD_VEHICULOS
2019,2,Choque,PUBLICO,MICROBUS,10
2019,2,Choque,PUBLICO,TRACTO/CAMION,16
2019,2,Choque,PUBLICO,VOLQUETA,2
2019,2,Choque,Otra,AUTOMOVIL,3
2019,2,Choque,Otra,BICICLETA,3
2019,2,Choque,Otra,MOTOCICLETA,1
2019,2,Choque,Otra,TRACCION ANIMAL,1
2019,2,Otro,PARTICULAR,CAMIONETA,1
2019,2,Otro,PARTICULAR,MOTOCICLETA,1
2019,2,Otro,Otra,Otra,1
2019,2,Volcamiento,OFICIAL,MOTOCICLETA,2
2019,3,Atropello,PARTICULAR,AUTOMOVIL,2
2019,3,Atropello,PARTICULAR,CAMIONETA,2
2019,3,Atropello,PARTICULAR,MOTOCICLETA,7
2019,3,Atropello,PUBLICO,AUTOMOVIL,4
2019,3,Atropello,PUBLICO,BUS,3
2019,3,Atropello,Otra,AUTOMOVIL,1
2019,3,Atropello,Otra,MOTOCICLETA,1
2019,3,Caida Ocupante,PUBLICO,BUS,2
2019,3,Choque,DIPLOMATICO,AUTOMOVIL,1
2019,3,Choque,OFICIAL,CAMIONETA,2
2019,3,Choque,OFICIAL,MOTOCICLETA,6
2019,3,Choque,PARTICULAR,AUTOMOVIL,313
2019,3,Choque,PARTICULAR,CAMION,1
2019,3,Choque,PARTICULAR,CAMIONETA,103
2019,3,Choque,PARTICULAR,CAMPERO,30
2019,3,Choque,PARTICULAR,MOTOCICLETA,116
2019,3,Choque,PARTICULAR,TRACTO/CAMION,2
2019,3,Choque,PARTICULAR,VOLQUETA,2
2019,3,Choque,PUBLICO,AUTOMOVIL,129
2019,3,Choque,PUBLICO,BUS,76
2019,3,Choque,PUBLICO,BUSETA,27
2019,3,Choque,PUBLICO,CAMION,18
2019,3,Choque,PUBLICO,CAMIONETA,17
2019,3,Choque,PUBLICO,MICROBUS,14
2019,3,Choque,PUBLICO,TRACTO/CAMION,17
2019,3,Choque,PUBLICO,VOLQUETA,10
2019,3,Choque,Otra,BICICLETA,6
2019,3,Otro,PARTICULAR,AUTOMOVIL,1
2019,3,Otro,PARTICULAR,MOTOCICLETA,2
2019,3,Otro,PUBLICO,TRACTO/CAMION,1
2019,3,Volcamiento,PARTICULAR,AUTOMOVIL,2
2019,3,Volcamiento,PARTICULAR,MOTOCICLETA,1
2019,4,Atropello,PARTICULAR,AUTOMOVIL,4
2019,4,Atropello,PARTICULAR,CAMIONETA,1
2019,4,Atropello,PARTICULAR,CAMPERO,1
2019,4,Atropello,PARTICULAR,MOTOCICLETA,4
2019,4,Atropello,PARTICULAR,VOLQUETA,1
2019,4,Atropello,PUBLICO,AUTOMOVIL,2
2019,4,Atropello,PUBLICO,BUS,1
2019,4,Atropello,PUBLICO,BUSETA,2
2019,4,Caida Ocupante,PUBLICO,BUS,3
2019,4,Caida Ocupante,PUBLICO,BUSETA,2
2019,4,Choque,OFICIAL,CAMION,1
2019,4,Choque,OFICIAL,CAMIONETA,1
2019,4,Choque,OFICIAL,CAMPERO,3
2019,4,Choque,OFICIAL,MOTOCICLETA,3
2019,4,Choque,PARTICULAR,AUTOMOVIL,302
2019,4,Choque,PARTICULAR,BUS,1
2019,4,Choque,PARTICULAR,CAMION,9
2019,4,Choque,PARTICULAR,CAMIONETA,105
2019,4,Choque,PARTICULAR,CAMPERO,30
2019,4,Choque,PARTICULAR,MICROBUS,1
2019,4,Choque,PARTICULAR,MOTOCARRO,1
2019,4,Choque,PARTICULAR,MOTOCICLETA,98
2019,4,Choque,PARTICULAR,VOLQUETA,1
2019,4,Choque,PUBLICO,AUTOMOVIL,146
2019,4,Choque,PUBLICO,BUS,85
2019,4,Choque,PUBLICO,BUSETA,29
2019,4,Choque,PUBLICO,CAMION,30
2019,4,Choque,PUBLICO,CAMIONETA,20
2019,4,Choque,PUBLICO,MICROBUS,8
2019,4,Choque,PUBLICO,TRACTO/CAMION,17
2019,4,Choque,PUBLICO,VOLQUETA,14
2019,4,Choque,Otra,AUTOMOVIL,1
2019,4,Choque,Otra,BICICLETA,5
2019,4,Choque,Otra,MOTOCICLETA,1
2019,4,Choque,Otra,RETROEXCAVADORA,1
2019,4,Choque,Otra,TRACCION ANIMAL,2
2019,4,Otro,PARTICULAR,MOTOCICLETA,1
2019,4,Otro,PUBLICO,CAMION,1
2019,5,Atropello,OFICIAL,CAMIONETA,1
2019,5,Atropello,PARTICULAR,AUTOMOVIL,2
2019,5,Atropello,PARTICULAR,CAMIONETA,1
2019,5,Atropello,PARTICULAR,MOTOCICLETA,8
2019,5,Atropello,PUBLICO,AUTOMOVIL,1
2019,5,Atropello,PUBLICO,BUS,4
2019,5,Caida Ocupante,PUBLICO,BUS,1
2019,5,Caida Ocupante,PUBLICO,BUSETA,1
2019,5,Choque,DIPLOMATICO,CAMIONETA,1
2019,5,Choque,OFICIAL,CAMION,2
2019,5,Choque,OFICIAL,CAMIONETA,4
2019,5,Choque,OFICIAL,MOTOCICLETA,1
2019,5,Choque,PARTICULAR,AUTOMOVIL,336
2019,5,Choque,PARTICULAR,BUS,1
2019,5,Choque,PARTICULAR,CAMION,4
2019,5,Choque,PARTICULAR,CAMIONETA,99
2019,5,Choque,PARTICULAR,CAMPERO,30
2019,5,Choque,PARTICULAR,MOTOCICLETA,106
2019,5,Choque,PARTICULAR,VOLQUETA,5
2019,5,Choque,PUBLICO,AUTOMOVIL,126
2019,5,Choque,PUBLICO,BUS,96
2019,5,Choque,PUBLICO,BUSETA,30
2019,5,Choque,PUBLICO,CAMION,38
2019,5,Choque,PUBLICO,CAMIONETA,26
2019,5,Choque,PUBLICO,MICROBUS,11
2019,5,Choque,PUBLICO,TRACTO/CAMION,19
2019,5,Choque,PUBLICO,VOLQUETA,6
2019,5,Choque,Otra,AUTOMOVIL,4
2019,5,Choque,Otra,BICICLETA,5
2019,5,Choque,Otra,TRACCION ANIMAL,1
2019,5,Otro,PARTICULAR,MOTOCICLETA,1
2019,5,Otro,PUBLICO,CAMION,2
2019,5,Otro,Otra,BICICLETA,1
2019,5,Volcamiento,PARTICULAR,AUTOMOVIL,1
2019,5,Volcamiento,PUBLICO,AUTOMOVIL,1
2019,6,Atropello,PARTICULAR,AUTOMOVIL,4
2019,6,Atropello,PARTICULAR,CAMIONETA,2
2019,6,Atropello,PARTICULAR,MOTOCICLETA,3
2019,6,Atropello,PUBLICO,AUTOMOVIL,4
2019,6,Atropello,PUBLICO,BUS,1
2019,6,Atropello,PUBLICO,BUSETA,1
2019,6,Atropello,PUBLICO,MICROBUS,1
2019,6,Caida Ocupante,PUBLICO,BUS,1
2019,6,Caida Ocupante,PUBLICO,BUSETA,1
2019,6,Choque,OFICIAL,CAMIONETA,1
2019,6,Choque,OFICIAL,CAMPERO,1
2019,6,Choque,OFICIAL,MOTOCICLETA,1
2019,6,Choque,PARTICULAR,AUTOMOVIL,258
2019,6,Choque,PARTICULAR,CAMION,7
2019,6,Choque,PARTICULAR,CAMIONETA,83
2019,6,Choque,PARTICULAR,CAMPERO,27
2019,6,Choque,PARTICULAR,MAQUINARIA INDUSTRIAL,1
2019,6,Choque,PARTICULAR,MOTOCICLETA,108
2019,6,Choque,PARTICULAR,TRACTO/CAMION,1
2019,6,Choque,PARTICULAR,VOLQUETA,3
2019,6,Choque,PUBLICO,AUTOMOVIL,134
2019,6,Choque,PUBLICO,BUS,83
2019,6,Choque,PUBLICO,BUSETA,13
2019,6,Choque,PUBLICO,CAMION,31
2019,6,Choque,PUBLICO,CAMIONETA,26
2019,6,Choque,PUBLICO,CAMPERO,1
2019,6,Choque,PUBLICO,MICROBUS,6
2019,6,Choque,PUBLICO,TRACTO/CAMION,21
2019,6,Choque,PUBLICO,VOLQUETA,13
2019,6,Choque,Otra,AUTOMOVIL,2
2019,6,Choque,Otra,BICICLETA,6
2019,6,Choque,Otra,MOTOCICLETA,1
2019,6,Otro,PARTICULAR,MOTOCICLETA,1
2019,6,Volcamiento,PUBLICO,BUSETA,1
2019,6,Volcamiento,PUBLICO,CAMION,1
